SLC4A3	VRTN	MGC2889
HTR1A	SYNPO2L
DHRS9	ARSA
TRIM52	SNRPB2	MIR1244-2
RASGRF1	AU147598
AL137378	AW975117
HBA2	TNP2
TIPARP	CNTFR
SHCBP1L	ADIRF
FSTL4	SLC50A1	PVR
ADAM28	AL049997
KCNA2	HIVEP3
ZNF528	FBXO4
ELOVL2	EIF4EBP2	FANCL	ATAD2
DDX58	EHBP1L1
RIT2	UCP1
RAB4B	AKIP1
SAMD4A	IBSP
CDH8	TPO
PTPRA	ILVBL	PSMA7
RGS12	SLC29A3
DMPK	RARS2
IFI6	KLF13
PAFAH2	ANAPC15
OXLD1	CDKN1C
BMP7	INPP5B	TULP1
CUEDC1	FGF21	EFHC1
SLN	GP1BB
ATP1B2	AI307760
AU145203	ANXA2P3
AP4S1	MAPK3	AK025323
CUL1	TOM1L1	PLGLA
ORC5	RS1
MMP16	PADI1
CDKN2C	MMP8	SPINK5
USP12	PRSS2
GGTLC2	SLC50A1
LEPREL1	METTL2A
MYCNOS	SLC16A1
TRIM31	RGS10	CDKN1C
ARL2BP	CINP
CD63	ZFAND6
MRPS22	MIR1244-2
UBE2B	GRINA
ZIC3	MUT
PAPPA	KLK15
NOP56	MSH6
RPS21	CIDEC	LANCL2
FOXC2	AL050026	MGC2889
NLGN4X	TTC30A
DKFZP564C152	PHLDA3
AF103295	PSG4
SLC6A1	ACACB
PYGL	ZNF281	QPCT
CCNA1	MNAT1
GAK	RAP1GAP2
SAMD14	ERBB2IP
PCDHGA11	SURF2
FAM110B	KLHL36
DOCK5	SLC3A2
NUDT4	GIPC2	DNAJB5	PLAC1
ASPN	UFL1
THAP1	FRYL	ZNF384
DCUN1D1	ATP13A3	B9D2
ACADL	CACTIN
DCLRE1B	MAD2L1BP
X73110	S100A13
LIF	TSPAN8	GRM5
AK024553	ZNF155
HBB	TNP2	KCNJ13
AADAC	ACADM	TFDP2
NR2F6	ACTC1
POLA1	UBFD1
BARD1	CDK2AP2
FOXD4L1	SIM2
IRAK4	HOXC13
SNRPD3	CD4
SRY	SYNPO2L
HSPA4	AL049782
TNFRSF11A	CACNB2
AP4E1	AF035290	ZNF93
SERPINE2	RCL1
MTUS1	MAGI2
MYH6	AU159040
RIOK3	OPTN	B4GALT2
MUTYH	C16orf72
TRPC3	AL080160
GAS2	DCSTAMP	AU148611
PYCRL	MED8
SNX15	COL6A1	PARD6A
RPL36AL	ARID4B
TNNT3	DSPP
SLC24A2	NUP62CL
RSL24D1	HDAC9
CEP97	MTA1
ANXA13	POMT2
IFIT2	VPS54
GINS4	C1orf35
CCL24	CD2BP2
NUPR1	RRP7B
ATP13A2	OR2B2
PSD3	RNF146
CHST8	NR5A2
ZNF500	FLRT2
SLC2A11	MYEF2	RPS8P8
SLC6A2	SNRPN
CHST12	GZMM
LITAF	LAPTM5	ARHGAP25
CENPBD1P1	CRAT
KIF26B	SMAD7	CA3
CCSER2	SMPD1
TBC1D13	CLP1	SPSB3
NUFIP1	HOXC13
NFYA	SCGB2A2
GPR15	MRPL57
CRYBB2	NARS2
LILRB1	SLA	HLA-C
AF055018	AU148086
STXBP5L	CD2BP2
TM4SF1	CA11
GRM8	DZIP3	MEOX2
CD52	LSM7
DHRS2	ZNF493
GIN1	S100A13
HTR4	NPAS2
PLEK2	KCMF1	DCUN1D1
BTC	KLHL23
EVI2A	COX7B
CMA1	AK026847
UBQLN4	CYP4F2
MDFI	ZNF629
ABCA8	ALG13
GTSE1	MYL1
VHL	WDR4
HOXC8	X79782
EPHX1	ENOX2
DCLK1	GPS2
LOC100286895	ENPEP
NR0B1	PPP6R1
ZAP70	NDUFB7	NBR2
PLA2G2A	EVI5
TMEM208	H2AFV
ARPC5L	PLAC8
ITGA8	TUBGCP4
TSHR	TCEA1	H6PD
TMEM159	ACSL4
MAPRE3	CARM1
SEMA3A	BMP3
CCDC176	SLC22A7	UBB
ABCC6	PPIP5K1
ABLIM3	FAM86A
ACP2	MTERF3
AF007137	CETN1
AF090887	UBA52
AI435747	BLMH
AK022067	LINC01278
AL359599	CHN2
ALOX12	ZBTB7B
ALOX12P2	LRRC20
ANKRD2	BMP8A
ANKS1A	KIF5A
AOX1	DOC2B
APBB1	AL049782
APOLD1	CALR	MYOM2
ARHGAP26	MPZL1
ARHGEF38	SPATA2
ARL6IP1	HIST1H2AE
ARMC8	ANKRD49
ARR3	PYHIN1
ASB4	GPX4
ASGR1	C14orf2
ATF7IP	VEGFA
ATP6V1B2	ATP6V0D1
ATP7B	GNG4
AV761453	CELF1
B3GALT5	RABL6
B3GAT1	MGAT4C
BAMBI	CLN5
BANK1	CD79A
BC006164	AK024949
BCORL1	HIST1H3F
BF939092	MED8
BNIP2	KLF17P1
C14orf132	SCAMP2
C1orf105	CFTR
C2orf54	C1orf109
C4orf29	SLCO4C1
C6orf123	OR2B6
CA8	GALR2
CCDC170	NR5A2
CCL3L3	AU148086
CCR7	DPP4	HMGA1
CD1B	CYP7A1
CDK5RAP2	JAKMIP2
CDK6	KLK12
CDKAL1	RGCC
CEBPE	GCOM1
CEP55	MDK
CERS6	ITGA5
CHEK2	KIF15
CHRNA9	WDR5B
CIAPIN1	KDELR3
CITED1	SECTM1
CLASP2	FMO5
CLASRP	KLK7
CLIP1	AKR1D1
CLN8	AL049307
CLSTN2	PKIA
COQ9	IGFBP1
COX7A2	EXTL2
CPA3	YIPF3
CPLX2	SMARCA1
CPSF3L	FAM169A
CREB3L2	COLQ
CRISPLD2	HIST1H2BC	C14orf159
CRY2	CASP9
CSH1	DERL1
CSTB	RRP8
CTSK	PIGV
CXorf40A	PRKY
CYB561	MTMR2
CYB5A	GLE1
CYFIP1	TUBGCP2
CYP26B1	P2RY2
DARS2	INTS9
DBP	EN2
DCC	HSPE1
DCX	IFT52
DDAH2	TRAFD1
DDIT3	CDKN2A
DDOST	SEC23B
DDR1-AS1	KLF8
DHRS7	GLOD4
DNAI2	CCDC30
DZIP1	PPFIBP2
ECSIT	UBE2G2
EDAR	LOC100510361
EHD3	MAX
ENTPD4	FLAD1
ERCC5	GAA
EXTL1	FUT3
FABP4	TLE2
FAM182A	CHST7
FAM21D	COPA
FANCG	ARFGAP3
FBXO17	SNRNP40
FCER1G	CD86
FKBP10	ZNF259P1
FMO4	PORCN
FOXP3	TMSB15A
GABRB1	PRDM4
GABRD	CFHR4
GALNT6	RAB3GAP1
GGA3	PNISR
GJC2	HIST1H1D
GLRA3	C16orf58
GOLGA2	PKIG	CTDSPL
GOLPH3L	MT1F
GORASP1	TTF2
GP6	AK026847
GPA33	AMD1
GPR35	AK024988
GRIK5	CCZ1
GRM1	GPR68	DUSP10
GUSBP11	UBIAD1
HCRP1	STRADA
HDGFRP3	PCDHGC3
HGS	DUSP10
HHAT	SEMA4D
HINT1	MYH3
HIST2H2BE	ZMIZ1
HIVEP2	IGKC
HLA-DOB	GALNT12
HLA-DQA1	HLA-DQB1
HOXA11	ZNF355P
HSD3B1	AK025038
IGJ	CC2D2B
ING2	AU145025
INO80D	HCFC1
INTS8	HDAC4
IRF7	DNAH7
IRS4	LOC728297
IVD	FXR2
KCND1	PGGT1B
KCNIP1	ANAPC15
KDM2A	PILRA
KDSR	LAT2	TMEM214
KIAA0100	UBA6
KIR2DL5A	SYNDIG1
KIR2DS1	CCNE2
KISS1	TAAR5
KIT	ALDH4A1
KLK13	TNKS
KRT18	ZNF142
LINC01482	ADH6
LOC100506162	BPNT1
LOC389906	AW814026
LYL1	ZMAT4
LYST	VWA1
MAL	LDLRAP1
MAN2A1	ABCC1
MAP2K2	MIS12	SLC25A46
MARS	ABCC1
MED25	EIF1AY
MEIS1	HSD17B3
MEIS2	MED8
MGAT1	FAM134B
MIP	USP6
MLX	DOC2B
MMP17	STARD13
MMP25	NEDD9
MORC2	HIST1H3H
MPST	PGS1
MPZ	CDC25C
MRPL17	PSMD1
MRPL42	C11orf80	ZNF343
MSI1	KRT6B
MT1E	ZNF571
MTG1	CCDC132
MTM1	NUBP2
MYBBP1A	NRBP1
MYO19	ACAP2
MYO1C	PRPF40A
MYO1E	ZNF264
MYO5A	LSAMP
NACA	AL049987
NARS	HAUS4
NBR1	SLC25A14
NCAPG2	TFF2
NCOA3	CRY2
NDE1	IL17RA
NDUFS1	TCN2
NDUFS4	PDE9A
NGFRAP1	HK2
NKX2-8	BF574664
NLRP1	SRBD1
NMRK1	PTPN22
NPC1	CENPM
NRCAM	TEX15
NSFL1C	DNAJB14	AL049233
OCRL	DET1
OMP	INS
OPCML	TSNAX-DISC1
OR7E156P	COPS7A
OSTM1	DCP2
PACSIN2	RNASE6
PAK1	CRK
PALM2-AKAP2	ADD1
PAM16	LY96
PCK2	UBL5
PDZD8	GOLT1B
PEX10	AGPAT3
PEX11B	SLC8B1
PHTF1	ARTN
PIGL	KCNK10
PKD2	IFI30
PLA2R1	TAS2R16
PLEKHF1	SLC25A15
PLP2	NDUFA2
PNLIPRP1	AI344415
POLR2J	MSTO2P
POPDC3	SSX3
POU3F1	MYH10
POU6F2	RYR1
PPP1R2	SUN1
PPP2R5A	MCTP2
PQLC1	RBP1
PRCP	MAPRE1
PRIM1	NGDN
PRKRIR	IDH3A	SNX5
PROX1	SLC4A1AP
PSD4	EPX
PSMB8	ILVBL
PSRC1	AP3S2
PTK7	ECSIT
PTPN13	BCL3
PTPRE	NQO2
PYGM	PPP6R2
RAB11FIP1	AATK
RAB32	PISD
RAB4A	LSM5
RAF1	RTN3
RALGAPB	GOLGA8B	AK024123
RAP1A	TPSG1
RASIP1	URB1
RBBP6	CHKB
RBM3	C1QBP
RCN1	POLE2
RFK	SFXN3
RHOC	APOL1
RNF17	EFEMP2
RNF19B	CLK3
RNF32	KLRG1
ROGDI	SSX4B
RPGRIP1	GADD45A
RPL23AP7	WSCD1
RPN1	EMR1
RPS26	CCNG1
RUNDC3A	FZR1
SBNO2	BYSL
SCFD1	GDPD5
SDF2L1	LOC100510581
SEMA4F	ZNF609
SETBP1	CFAP45
SH3D19	TMA16
SIAH1	COX7A2L
SIRPB1	AK024897
SKIL	SLC16A1
SLC20A2	TRIB1
SLC25A38	NUTF2
SLC2A14	BTK
SLC4A8	TMEM8B
SMC6	MYOT
SMYD2	TMEM134
SNAP25	SMAD6
SNHG17	MFI2
SP110	TIMP2
SP140	GLG1
SPAG7	FBP1
SPG11	GRAMD4
SPIN2A	TFCP2L1
SPOCK1	GRN
SRM	NAALADL1
SSX2IP	KLF9
ST6GALNAC2	SIRPB1
STMN1	IFRD2
STRAP	FBXL12
STYXL1	IRF6
SUZ12P1	TAF9
SYCE1L	GSDMD
TAP1	WARS
TBCC	GSR
TBP	LTN1
TBRG4	PCDH11X
TCEA2	HN1L
TDRD3	FAM134B
TES	CCDC88C
TET3	ELANE
TEX13A	SLCO1B1
TFF1	TPST1
THUMPD1	NEU2
TM2D3	CTDSP2
TM7SF3	HHAT	PLGLB1
TM9SF3	HSD17B4
TMED7	GEMIN7
TMEM126B	FLAD1
TMEM50A	CDCA8
TNMD	CPE
TPSD1	CLIP1
TPX2	GEM
TRAF3IP2	NUP205
TRAP1	KDM3B
TRAPPC10	WEE1
TRAPPC4	MON1B	NDUFA13
TRIM48	KLK14
TRPV1	FES
TSEN34	SIM2
TSPY1	PGLYRP4
TSPYL5	CCDC71
TUBA4B	TULP3
TXN2	FGF13
TXNDC15	AP4M1
UBXN7	PRPF40A
UCK2	LOC650293
UPK1B	BCL2L14
USP15	KIAA0232	PHACTR1
UTP6	ARID4B
VAMP4	POU6F1
VAV3	TCIRG1
WAPAL	RGS7
WDR19	SPTAN1
WDR45B	NIF3L1
Z25437	POLR2A
ZC3H11A	JMJD1C
ZCCHC8	ERLIN1
ZDHHC18	PRKACA
ZNF230	GIT2
ZNF518A	AK025276
ZNF671	CEACAM4
ZNF706	SCRN1
ZNF721	PIAS4
ZNF79	AMBRA1
MDM2	ANO2
CCL17	IL26
MBNL1	MYH1	CHUK
MEGF8	TNNT2	USB1
ERF	RBM4
SOD3	ACP2
RCN2	PRPS2
RPS28	PTGES3	NDUFB4
ENO1	CCDC69
FTSJ3	DIABLO
RPS6KA2	PCOLCE	YAP1
WDR78	GPRC5C
AF118071	PRPS2
ENAH	SMARCA5
GLDC	ZNF672
KCNH4	AGRN
BRS3	PRPF39
AK025239	LRRC75B
BRD9	AUP1
AF116696	SMARCA5
AHDC1	AF070647
ZNF234	CACNA2D1
CA5B	UGT2B15
LRRC32	AA427737
TFR2	UTF1
GRSF1	SBF1
MAN2B1	SAP130
PSG2	OR10H3	LHFPL2
AW968210	PGPEP1
NRAP	PPIG
SPO11	RNMT
CYP2D6	BF939092
DOCK6	TRAV12-2
LRRC17	IL5
CST2	CCDC170	ALAD	SPRR3
INPP4A	MYO9A
MROH7	ACTN4
TENM1	AL050032
ZNF219	SLC35A2
GLRX5	SLC22A7	LRP1
SIAH2	HOXA6
AARSD1	ILVBL
RPL32	MCRS1
PCOLCE2	PREPL	ZKSCAN4
PPBPP2	MED7
TMEM257	ARSF	SYN3
RPL3	AARS
EVC	SNORA21
ADRA2C	GNL1
CD2	C19orf53
CHKB-CPT1B	PREP
MAST2	DHX32
PPME1	FNDC4	DRP2
WDR82	RLIM
TAOK2	CIZ1	SLC25A21
GABRA1	MATK
DNASE2B	FH
DLX6	SNX7	LILRP2
URB2	ZNF480
CD248	CNTN5
OR7E24	ITGA2B	DOCK9
PIEZO2	NAT8	HERC3
WDR26	ARFGEF1
RPL6	MTIF2	KCNMA1
CDK5R1	TTC23	SERPINB3
EFNA4	ATP6V1H
SLC24A1	CCDC71
DXO	ACSL4
LCP2	BHLHE40
SLC14A1	AL049983	SYCP2
NME8	LRRC36
BAI2	CRMP1
RPAIN	OR2B2	SYNJ1
PINK1	OR7C1
FSHB	SKP1
PFDN5	NDUFB2
DBN1	SIVA1
EXOSC4	BTD
MLF2	AU146809
CCDC40	POPDC2
AK023918	GABRQ	SLC8A2
SNAPC1	ECM2
CARHSP1	AMELX
YARS2	JTB
FLJ10038	GATA4	ALDH1A2
SF1	CELF1	AIM1
HCRTR1	ZNF580
TNS4	AL049331
SKAP1	DCXR
ADAM17	PPP1R3D
R3HCC1L	STAG3
CTDP1	OR7C1
AL080112	GOSR2
FANCE	LOC100506162
SLC16A5	LOC100127886
FKBP11	RING1
LIMK2	ZDHHC18
ZFHX4	DLX5
AL390157	PAGE4
CDS1	ISYNA1	AK021505
FAHD2CP	TNFSF11
RITA1	KCNAB2
YES1	PCDH7
SOSTDC1	SH3BP1
ZMPSTE24	S73614
POU3F2	AK025352
RPL36	SHC1
MAGEC3	NLE1
MRPS14	FAM206A	AK024584
YAF2	PRKAG2	LINC00302
TSN	MFAP3
DUS4L	AVEN	MST1R	PCDHA3
NABP1	RAB14
AF198444	IL26
NDUFA8	SNF8
KRT3	GCHFR
EPHB4	PGPEP1
SNRPE	METTL18
EAF2	AAAS	AK021576
CBX1	KDM3A
CSF2RB	CEBPB
CYP2E1	EXOC6B
DKFZP434A062	LRRC19
EXD2	BTN2A3P
FAM173A	CSE1L
GPLD1	HMGB3	ACVR2A
GPR17	ECRP
PLTP	KRI1
PNMA1	USP21
TAPBP	EXOC3
DDO	TSGA10
PAX8	AAMP
CRADD	HIF3A
ST6GALNAC4	USP27X	CDC42EP1
ALKBH4	TAB1	CHRNA10
LIME1	EDN2
MAPKAPK5	NT5E
KLF3-AS1	MYO1C	PTPRF
CADM1	BMP1	THBS4
LMO2	COQ2
MST1L	MPPED1	ATN1	LIG4
DUSP4	ZMYM4
DDX60	HLA-F
EFCAB11	ITFG2
AL109667	MT1E	RPL39L
GPR18	MSMO1
KIAA1661	CCDC134
RNPS1	MPHOSPH8
SLC39A14	DUSP12
TUBA1A	CCR1
IRS2	RAPGEF2
RPL10A	PID1
RPS16	HLTF	TMEM147
BRD7	QDPR	TOMM70A
GNG7	MGAT4A
USP19	LY6G6C
KREMEN2	NOL12
MUC1	SOCS5
SLC43A1	GJD2
CXCL13	ING3	AV687010
UTY	NME7
CDC27	GPR98
GRIK3	TBX5
KIF14	IFNA21	POLR3G	NMRK2
IMPA2	CDA
POLR2B	UBE2G1
RASA4B	ACP2
COL13A1	AOC1	AF072164
NAV3	RNF17
DFNB31	ABLIM3
PARPBP	NOTCH3
SEZ6L	MED27
TTC37	IL1RAPL2
BBC3	DNAJC4
GDE1	LPL
TCEAL2	SOWAHC
EFS	RBM4
TM4SF5	AU148024
ADAMTS8	CADPS2
PTGER3	PLXNB2
SNRPD2	CMC4	PSMD14
SEMA3B	ZMYM4
GDAP1L1	FUT2
MIA	NAT8
CROT	FLT3
MSRB1	HLX
RBL2	SLC20A2
ZMYND11	ZNF451
HERC5	GPSM2
HRSP12	AUTS2
PAPSS2	EDN1
TM4SF4	DEC1
ICE1	TYK2
CPA4	ARC	DPYSL4
CEP57	PPP4C
SLIT1	BE669609
ZFAND3	LYPLA2
BAG2	UBL5	PSMA7
DEFA6	ZNF254	HDHD3
ME1	GLRA1
SERBP1	USP36
ZGPAT	HIRA
IRX4	HSPG2	TLL2	OR1A1
CEACAM7	GIP	CLDN18
IER3IP1	SOCS5
IL1RL1	TNPO3
CYP11B1	PHC2	SEC14L1
NUP93	EIF4A3
TPT1	COX7B
COX4I1	PHB2
DDB2	ABCD2	SREBF2
KRT6C	RHBDF2	TGM4
BCAT1	ZBP1
SV2A	AK026847
TFDP3	PEX10
COL2A1	RASA1
HMHA1	HOOK2	POLM
NDUFS3	NDUFA2
CACFD1	FABP3	CXADR
SNCAIP	TCF15
LOC100129648	NTAN1
MRM1	SNRPC
CHRNA5	ADAMTS3	YES1
SLC6A9	ABCC5
ALDH1B1	RFNG	SHBG
LETMD1	LONP2
SERPINA6	HBP1
PRLR	ZNF611	COQ7
SPN	CUL5
APOB	FUZ	PHYHIP
SNX4	PCBP3
PSME2	DCTN3
MYBL2	ANO2
SLTM	PRKX
U80771	RGS10
ADAM7	SHANK1
H3F3AP4	GOLM1
QSER1	CALM3
TM9SF1	SNTA1	MTMR7
AL109707	SYT1
DEFB4A	OR7C1
PRUNE2	USP32
GGT5	WWTR1
C6orf25	GRAMD1B
AK025077	SSX1
SSRP1	SHC1
RPL37A	RPL13AP5
ULK1	PKD1
TERT	URM1
ATP5L	MTRF1
AW970944	GNG13	PCDHB8
KIF2A	ST6GAL1	LRRC59
MELK	IBSP
PCNXL2	CD3E
TRMU	EHMT2	TOX
CPM	SPATA6
SARS2	VWA9
UBE2N	CLK2	DDX47
LFNG	AF187554
SLC12A9	COMT
IBTK	DERL1	RFPL1
LMO3	CCDC81
MMP11	NLRX1	SLC13A2
SPATA6L	KIF11
KRT9	CYTH2
MYBPH	ZNF355P
FUT7	BMP3
MYCN	MRPL19	ENDOG	CDC42	ARHGEF10
C21orf2	PCGF3
AK023690	GULP1
CDX2	RAD9A
HKDC1	DHX40
TMC5	CD226
AF049656	GABRD
APOC4	KCNAB2
CD84	NIPSNAP3B
CYCS	SUPT7L
DDRGK1	RTN2	LY6G5C
EIF2B1	PCK2
EPS8L3	KIF25	FOSB
KLHL41	CCL19
NR6A1	SOX3
RRP12	SLC11A1
SRP9	LTN1
TERF1	ATP1B3
WIZ	CCL13
ZNF419	ENTPD3
AF203728	ZC3H3
AL080215	EDAR
VSX1	GBF1
CAPN2	ECSIT	PTK7
SOCS6	FOXA1
RPARP-AS1	TAF7L
WDTC1	FNDC3A
TRO	D00267
COL10A1	TEX15
PDCD1	KIAA0020
ACVRL1	FBXO2
AMBN	RRM1	C5AR2
LRRC23	BCL3
RPL4	ARMCX5	CLPP
ARHGEF4	ACSM5
PRAMEF10	XPNPEP2	FAM174B
TIMELESS	SLC17A3	SOX4
HLA-E	NFKBIA
SLC2A1	DHX32
C5orf30	NCR3
CA5A	UCP1
CHRND	ARSF
CLCNKB	PTPRH
DNAH3	SREK1IP1
GP9	SPP1
HNRNPA1P10	HDAC4	NDFIP1
ITGB1BP2	LLGL1
PABPC1	OLIG2
PPIL3	ADAMTS20
REG1P	CREB3L2
SUPT16H	PDCD6IP
ZNF442	GPRC5D
CCNK	AAMP	CKAP2
AHI1	PREB
PKMYT1	BMP1
AF070618	TPSB2
INSM1	CD1E
PRSS8	TMEM51
TRIM10	SLC2A5
SNX29	HDAC5
CLDN17	RARS2
E2F1	KLF17P1
ATP6V1G1	C1GALT1C1	ZNF83
HIST2H4B	AL049997
TRIM16	RNMT
NXF2	CSH1	NES	OR7E19P
TWF1	OXCT1	FUT4
USP49	BNC2
C14orf93	THBS2
CREB3	NDUFA5
LOC652493	IGHV4-31	IGHA2
NPAP1	TMEM120B
OVOL3	NOC2L
PRPS1	AHCY	BTN2A1
RARB	CALCRL
SKIV2L2	UXS1
VCPKMT	FAM8A1
RAD54B	DUSP22
PTGER4	MAP2K2
ZFP37	WNT2
TANK	AW975117
KLF5	ARSJ	AKAP10
RPS15A	SEC31B	RPL23
SCTR	PRR15L	IGFBP5
KIAA1211L	ACSF2	KLHL11
BTAF1	ZSCAN18
CCT5	PRKAB1	ENO1
GPD1L	SRP54
RNF114	TCFL5
SETD5	NOTCH2NL
SLC34A2	DDX54
ENSA	MCRS1
EIF4A1	SKP2
RFTN1	PDIA6
HOXB3	ITGAV	CYP2C19
HAMP	RFWD3
CCR3	TRIB2
MAP3K10	LYRM9
KCTD14	SDPR
AGMAT	OVGP1
BRPF1	UQCRQ
CASC5	HCG26
STIM1	ICE2
ZMYM1	CENPJ
ARHGAP12	KLHL23
TSPAN6	GCHFR
SLC5A12	PPFIA3
ITGA7	AW371924
RGS11	PLIN2
SFRP5	PLEKHS1	RAMP2	LRFN4	OTOF	STX1A	KIAA1211L
GPR22	CARTPT
PCDH11Y	TMEM92-AS1
RPL28	C10orf76
KIRREL	FCGR1A
FRS2	PRPF39
NCOA4	SLC17A7	HAS1
KCNA10	RASA4B	ADH1B
MAP4K2	GNB5	DLC1
FAM66D	AJAP1	CASP10
CWC25	PLA2G6
WNT11	ABHD8
ZNF354A	GATA6	ADIRF
ZNF292	TSC22D2
RGR	DHDDS
CACNG5	ZPR1	OTUD3
ADGB	FAM206A	AK024584
MAPK8IP3	PTPRH
TMPRSS4	FLJ11710	TBC1D15	KCTD17
COL17A1	CDY1B
MAP3K4	LRFN3
CRCP	TSPAN4
STXBP6	SLC18A1
VSNL1	GCHFR
ST3GAL5	POU3F1
TMEM121	NRCAM	TEX15
SLC45A2	INTS3
AZU1	AU159040
ADORA2B	SH3GL1
AK026679	AK021983
AL109706	ARSA
ANGEL2	CHMP4A
APOL3	ATXN8OS
ARPP19	MVD
ATP2B4	PLSCR3
AURKAIP1	GYG1
BSDC1	KIR3DL1
BTNL3	TUBB1
CAPN1	CD300C
CDH10	TPGS2	FLT3
CLUH	MRPS12
DCAF4	NFATC1
DPEP2	CBX8
ETFA	SCFD1
GADD45B	SLK
GANAB	CDK5RAP3
GMNN	CCL23
H49077	ATP10D
HADHB	GOLGA3
HCG4B	SPRY1
IDO1	BAG5
IL2RB	USP36
IL9	TOB2
INSIG2	ZNF304
IQCJ-SCHIP1	ABCD2	SREBF2
KCNE2	GPRASP1	ASTN1
MRPL41	KCNE1L
OLFM1	ACTA2
PCMT1	ARID4B
PIAS1	MAP3K5
PKI55	CNOT4
PLXNC1	SLC22A4
PNPO	IQCG
POMC	CITED1	MRAS
RGP1	OGFOD1
RIMS1	KCNE1
RNPEP	STAT6
SLC22A6	NCOA6
TADA3	WSB2
TCTN3	ADAP1
TMEM70	FOLR2
TOB1	SNAP23
TRMT11	SYT5
WBP2	GABARAP
ZFY	IGJ
ZNF184	KLRB1
ZNF267	IL1RAP
ZNHIT1	NQO2
PDLIM4	AV700891
GNG12	HAO1
TRPV4	CYP2B7P	CNTNAP2
BCL7C	MAG
CYP2A7P1	IFI35
CNR2	RARB
DNM1L	HIP1R
TYROBP	GAPDH
CXCL1	OSBPL11
PLOD3	MFHAS1
E2F8	DUSP8	PGM5	PPIL6
HIST3H3	CDH16
RBFOX2	ECM2
VSTM4	MTM1	UGT2A2	CD69	CREM
CADM3	ZAK
ADCY3	AF118078
CTSS	KIDINS220
MERTK	TYRP1
MED18	MFSD9	PCDHA10
RRP1B	GTF2H1
GRIK2	LAPTM4B
EIF5A	SOCS5	GRK1
PGP	HMGCR	SIL1	PSPC1
AL353949	LOC100127886	HIST1H4H
DLGAP1	ABCB11
SRGAP3	RBMXL2
LOC644450	NXF2B
ATIC	TRIB2
ATRAID	RPS14P3
SNRNP25	RWDD2B
TMED10	RCBTB1
PRDM13	ITGA2B	ITGB5
MLST8	AGAP7P
RAPSN	SAMD9
S100A14	GLUD2
NVL	CPT1A	KLRK1
COA3	PTPN7
MAGEA5	RING1
PPFIA2	AL080082
RWDD3	DCC
MYOZ1	GNG13
CAMK2B	TESPA1
RAB23	PRPS2	CDH11
ARVCF	NAPG
EGR4	AMPH
PRRX2	ACVR1
IL18BP	HBP1
GUCY2C	X79782
ARMC9	KANK2
NAT1	ABCE1
PTGER1	MAP1LC3C	PCDHB3
ITM2A	TNIK	KMT2A
GPR173	CEP97	ZNF816	CDH11
ABCD3	LRBA
ADRA1B	LOC100506614
LMOD1	LRP8
RPS4X	AQP3	LDHB
CFB	AGTPBP1
RAD54L	LRP8
BEX1	PRR34
COG4	SAP30L-AS1	BRPF1
UNC93A	LYPD1
DPEP1	TUBGCP4
LALBA	BG389073
TFDP1	DYRK1B
CD3D	CPT1A
SOX11	TBX5
CPB1	CLP1	DDX28
IBA57	BTNL3
RWDD1	GBP1
TNP1	TACO1
ZNF394	ARMCX5
TYMS	MED8
BGN	DNAH3
APOBEC2	RNF103
MT4	RMND1	KIAA0485
ALOXE3	FAM106A	NEFM	DLG3
KRT20	UBE3B
MKRN3	MAU2	RHOT2
VASH2	YBX1P2	LRRC17
NMNAT2	STEAP4
RPL30	ZMYM1
NRIP2	HAUS7
SULT2B1	GATA1
KLK11	AK022038	MECR
WT1	ELK4
DSTNP2	FOXF2	HLCS
GLTSCR2	ITGB7
C11orf73	C1QBP
LAMB4	ZNF286A
SLC35E2B	CTSC
BCR	AREL1
NUMA1	REXO4
SLC39A6	TCF12
TFPI2	APOBEC3F
SMAD5	VGLL3
L11573	EDNRA
PNPLA2	C8orf60	AK026238
GTF3A	TAF15
ZNF362	HTR1E
SPTBN2	HRH1
CADM4	FAH	WDR25
FA2H	BF725121
RALGAPA1	NCKAP1L
SLC25A28	AW582267
OR2F1	WDR12
PKLR	USP32	BF674749
POGK	SUN1
BCL2A1	THEG	NEBL
DENND1C	AF257501
LOC100510678	AL110206
PDGFA	AL133099
QKI	SYK
SGCE	TRIM36
FRMPD4	EFNB3
TRIM49	SMO
AF055011	PNPO
RPL9	COX7B	EVI2A
MYO16	CADPS2
DDX6	EMX1
TMED2	MORF4
ARL6IP4	ESPN
KRR1	RNF103
MAT1A	ZFYVE9
PIP5K1B	SOX13
KSR1	CUL4A	CBLN1	TSNAXIP1
IL1RAPL1	XRCC4
TIMM17A	SNRPG
SHB	BMPR1B
OR3A3	REM1
ZSWIM1	FURIN
ANGPT2	TIGD6
BRF1	MUSK
EGFR	CHRNB2
RPL5	RBBP6
GUCA2A	AK027254	AF086790
RPL24	MYL12B
R3HCC1	AMZ2
FTL	SLC17A7	HAS1
ECE2	AL157490
MYRIP	VTI1B
HOXC11	AL049997
AK1	CCRL2
DDX50	CYTH1	OAT
IDH2	ERI2
LOC100507164	HDC
PHOX2A	SEMA4F
SULF1	PDE4DIP
SRCAP	BCKDHA
CACNG3	ATP6V1B1	SOSTDC1	GPR110
EFNA3	ACTL8	GPATCH2
AKAP5	DYNC1LI1
RLBP1	CYP11A1	RBBP9
SORBS3	C21orf62
RDH5	TAS2R14	ZNF280A
GFPT2	NPPA
CCT2	MSH6
DIO3	RRAS
INPP5D	MTSS1
MBD1	TERF1
